row ID,row m/z,row retention time,7p.mzML Peak area,4p.mzML Peak area,6p.mzML Peak area,1p.mzML Peak area,9p.mzML Peak area,3p.mzML Peak area,2p.mzML Peak area,5p.mzML Peak area,12p.mzML Peak area,11p.mzML Peak area,13p.mzML Peak area,8p.mzML Peak area,15p.mzML Peak area,10p.mzML Peak area,14p.mzML Peak area
192,192.9797713,1.0106074,19442.412,15368.66,26877.723,20533.674,21573.398,16203.643,19138.621,17740.377,24700.203,22564.393,20135.223,23222.588,13868.031,13460.029,18484.201
193,238.013954,1.0118732,87605.57,70006.25,68868.96,32694.02,96463.77,77168.97,45125,77844.43,108905.41,94841.39,39920.59,109905.63,14647.316,9291.125,79597.65
194,164.9846444,1.0059354,19730.621,13849.222,45073.01,19819.738,17947.082,14912.854,16165.153,14386.258,29988.246,22063.436,18738.223,20588.82,10256.82,12732.384,17539.736
195,286.1225727,0.9713615,21269.33,76783.73,15160.059,53435.203,55196.848,14881.885,48758.83,74342.04,9720.183,10804.55,12164.066,48097.53,15187.042,63104.297,16582.748
196,339.1475195,1.017344,27786.33,16835.09,29285.203,15687.482,41419.324,28886.86,14042.091,33308.684,37145.22,43950.273,31289.555,14446.345,38117.96,19711.613,39557.414
197,316.1623669,0.9816184,114922.75,320898.34,95949.875,70952.53,170239.31,239732.22,143060.58,146527.92,145520.78,74042.11,86929.69,101032.11,137499.03,34784.344,136790.89
198,225.043387,1.019419,29755.938,27747.684,25315.586,19203.125,30139.197,27632.55,20058.469,30504.178,28913.158,25655.908,21676.434,24339.8,21997.094,27124.176,17154.334
199,299.062525,1.0189059,182853.11,207721.2,187030.38,145683.77,203421.52,219001.92,142860.36,180038.2,230490.25,179750.78,174183.03,169053.34,160779.3,252143.12,134248.38
200,223.0640826,1.0210416,107763.77,130525.164,106642.66,115298.586,118916.734,116716.4,91293.75,145320.8,135308.3,113883.94,105412.42,110011.51,125004.016,105681.35,78830.56
201,355.0707574,1.0224899,59526.945,60903.66,73408.58,45020.312,65186.086,63793.76,43299.59,54513.57,74541.336,54955.188,69720.92,56671.863,50079.57,56163.734,69469.305
202,371.102078,1.0234907,73836.04,76270.43,69472.55,79720.5,81249.484,84134.305,57425.15,83170.59,106389.38,85764.38,75681.17,74416.69,70070.54,82913.766,83099.125
203,154.0500201,1.0273367,43177.98,47084.38,7156.8354,33811.19,103491.68,40674.27,21674.623,177668.6,117778.836,56215.562,53410.27,100477.41,51380.504,15885.996,129131.47
204,297.0832193,1.0279081,130190.24,90914.234,85351.664,62327.902,126662.22,87102.72,62121.406,105291.195,173512.36,95279.34,165439.83,82700.49,75063.06,123679.62,127528.89
205,242.132775,0.84113336,8958.982,14791.013,0,22077.598,30444.924,0,22361.727,11102.384,0,0,6767.8076,17841.916,14755.531,12170.396,4796.4653
206,262.1329637,1.023198,18272.904,5194.4644,0,0,20402.46,6175.424,0,3366.377,0,2578.331,0,4138.046,18264.994,483753.1,0
207,280.13978,1.0304993,9471.066,0,0,0,10937.653,0,0,0,0,0,0,0,0,266822.1,0
208,281.0517072,1.0301902,34764.094,38872.91,30939.908,32271.129,42089.082,31816.373,44327.242,39676.824,39085.863,31971.518,36172.605,33720.836,27975.438,37097.863,40928.086
209,171.063744,1.0314039,40071.125,40584.32,99165.62,31908.994,53429.31,43834.5,51864.727,42768.496,68870.3,59356.582,73602.336,55175.848,44881.13,27195.57,61209.03
210,278.6374513,1.0322628,15356.425,77345.66,12632.548,96198.95,24405.107,100694.5,124827.945,76765.77,4784.089,0,5491.5234,33386.793,5993.768,0,19235.814
211,259.092943,0.9858171,9981.91,5752.5986,4124.656,5084.5254,9556.949,6096.6055,11000.388,9606.945,13076.024,9310.416,18304.445,11938.555,15098.5205,0,13112.128
212,153.1275231,1.0510573,64594.387,65761.71,140483.94,163901.36,175491.78,103121.484,40623.62,103021.734,141347.62,154239.61,174256.56,138929.92,109320.57,179187.02,68995.69
213,238.01394,1.0267804,18311.434,62430.543,158767.8,98756.375,34645.19,9846.047,90867.62,16694.197,157239.19,53003.637,93388.53,40249.33,56214.906,62319.832,34055.82
214,212.0540466,1.1265342,9937.64,0,7368.548,0,8733.098,0,0,6611.7134,0,3857.3547,0,7957.856,3135.9324,19026.207,0
215,219.1343512,1.0346116,32691.63,4838.464,12711.915,7835.5234,20545.88,5523.618,7556.207,8349.63,2882.877,3569.5234,3582.2393,7884.9893,5694.1294,145413.05,4988.787
216,278.1580126,1.0325861,0,0,0,0,0,0,0,0,0,0,0,0,0,171042.47,0
217,238.0139499,0.9852694,79665.516,70828.484,160353.88,99907.875,67406.21,29555.682,92799.63,78940.555,156069.72,96967.81,94607.03,111773.45,58597.125,56247.43,81130.13
218,156.1385169,1.0543277,0,9887.6875,0,14508.415,5225.166,0,24961.729,23850.543,0,0,0,0,0,119310.86,0
219,348.0713394,0.975159,38906.82,23970.217,0,46266.363,83519.22,35465.594,39892.676,37762.543,28303.352,39848.16,80693.1,59076.812,145942.94,0,28410.227
220,248.1401872,1.2076025,0,6142.1426,0,4205.711,0,4995.033,17746.217,16389.451,5123.285,0,10463.805,0,21487.514,85245.44,14218.546
221,295.158122,1.075592,3861.24,0,0,0,7633.8506,0,0,0,0,0,0,0,0,331251.94,0
222,297.083207,1.0406991,84698.984,165329.53,189422.73,146999.94,95901.49,160001.94,63248.125,109545.06,94865.86,90421.086,84379.71,118273.88,104614.836,116417.836,95814.43
223,456.2089484,1.0824413,6310.889,0,0,0,12528.802,0,0,0,0,0,0,0,0,281279.44,0
224,294.1554036,1.0795683,81209.945,13240.368,21718.766,36507.906,95770.43,24858.676,52988.14,15218.658,9870.55,15093.762,12238.553,32585.938,7773.1475,2531582.5,15687.718
225,230.1393403,1.0776008,0,0,0,0,0,0,0,0,0,0,0,0,0,86790.66,0
226,254.1616505,1.0774248,27156.893,6284.1045,37977.223,12140.793,38327.01,9315.479,16244.845,4076.7456,0,0,0,42544.89,0,57227.977,0
227,296.1596565,1.0718559,0,0,0,0,0,0,0,0,0,0,0,0,0,32837.758,0
228,438.1980924,1.0913342,5024.38,0,0,0,9050.478,0,0,0,0,0,0,0,0,245972.53,0
229,261.1450288,1.0835453,0,66618.06,0,93009,15128.681,78601.28,156849.72,70342.74,0,0,2446.0566,29205.062,14496.648,0,15255.736
230,277.1443566,1.073021,8045.8926,0,0,0,14744.892,0,4199.4365,3043.5952,0,0,3422.48,0,3899.8286,503378.72,2603.1284
231,185.0923979,1.0831243,17056.719,29761.65,58484.31,36342.21,38713.176,33146.477,44985.016,32210.947,34676.99,27240.094,32653.691,40576.996,8882.991,17608.033,29514.586
232,246.1340387,1.0419407,13552.15,20361.076,0,25138.31,26754.236,12394.859,21387.484,110642.78,34745.246,42660.066,50895.945,26024.959,58748.758,17187.78,42278.527
233,276.1447949,1.0952933,133543.64,32401.264,34868.51,60220.094,151681.28,38419.098,78002.1,44717.09,18618.56,25555.42,20598.748,49912.87,24964.922,4021167.2,26979.389
234,316.1377622,1.1000992,0,0,0,0,0,0,0,0,0,0,0,0,0,33920.258,0
235,457.2119381,1.0983927,0,0,0,0,0,0,0,0,0,0,0,0,0,57321.04,0
236,312.1383613,1.0992134,9618.622,27357.57,0,30540.436,23682.309,5262.873,53134.547,116281.266,0,11400.575,0,56053.402,12041.628,56971.98,21131.162
237,239.100367,1.1071398,15787.779,0,17894.51,0,10625.621,0,0,0,0,0,0,9904.319,0,0,0
238,195.0767448,1.1115456,23405.846,24519.4,15569.348,37904.957,40120.418,28685.4,42743.65,30428.076,27961.635,17874.15,25499.457,46761.92,22065.994,14977.63,28349.582
239,194.117807,1.1184589,0,0,0,0,0,0,0,0,0,0,0,0,0,31011.531,0
240,258.1355819,1.1105937,0,0,0,0,0,0,0,2561.236,0,0,0,0,0,157941.89,0
241,414.1570569,1.0754988,43720.78,9899.931,40180.98,21554.334,47367.94,16486.947,18390.846,26645.795,20040.121,13189.104,27741.695,48163.438,19429.812,32888.645,51972.594
242,177.9925585,1.0478715,34144.32,54111.75,121238.875,77369.82,76457.57,60087.797,74646.03,56524.48,91723.85,68058.625,38593.773,42826.96,42269.86,37791.37,59953.29
243,209.0604622,0.9252718,11324.646,42402.547,58743.89,49077.176,39003.984,43469.254,26912.188,38429.367,36563.08,34987.86,35625.387,42814.57,27200.398,24205.857,26502.988
244,347.0672604,1.1045983,0,0,0,0,0,0,0,0,0,0,0,0,0,14889.784,0
245,203.1394825,1.142068,0,13532.953,0,20330.225,0,6675.776,23961.717,24407.838,0,0,0,0,2060.638,0,0
246,178.0725808,1.1307204,0,11624.753,0,10410.271,0,8035.568,17485.553,23080.639,0,0,0,0,4002.472,0,0
247,168.0628603,1.1398591,23357.652,57945.58,31654.49,48681.188,10286.553,54059.316,68725.4,76588.68,3439.9001,7357.7266,2752.8135,10737.478,0,4313.968,0
248,175.1443853,1.1593348,0,9301.08,0,14228.074,0,9217.894,27298.855,22340.08,0,0,0,0,0,5089.3945,0
249,614.2733023,1.1816045,0,43751.566,0,8560.55,61852.125,24917.492,15404.696,17356.871,8597.131,0,19017.006,10875.297,41043.188,18577.71,62642.27
250,614.2733754,1.2170076,0,8178.3916,0,8560.55,12961.749,42385.516,15404.696,16957.713,13499.846,0,15419.944,12417.639,37568.387,17336.797,36183.61
251,290.1175582,1.1512089,69035.74,106851.65,53770.117,166639.05,36948.34,108341.55,223264.64,141022.56,25441.615,32606.223,26130.166,147428.14,21392.49,104271.914,27524.914
252,195.0767479,1.1329056,22349.184,27293.457,55652.355,15787.213,40609.707,33979.914,20139.885,15265.92,26749.45,19969.037,24695.342,14258.435,20988.438,14977.63,27550.72
253,155.0816291,1.1550423,37111.258,46511.215,93610.26,51697.688,57437.69,51195.402,64902.68,52819.58,55293.574,47750.49,48971.86,58154.89,36918.773,30304.328,47019.348
254,153.1275228,1.0898038,459645.72,41743.52,131535.17,175455.38,129706.555,98210.18,19498.037,83255.22,145380.78,149664.83,191160.89,109470.36,64614.547,187032.05,48661.53
255,371.1020997,1.0472155,103717.164,59371.598,80910.12,102029.27,89167.766,78578.97,18417.266,105026.875,96051.74,64585.156,181342.9,176817.3,41553.68,90574.086,88628.51
256,225.0848473,1.1618947,0,0,0,0,0,0,0,0,0,0,0,0,0,14383.432,0
257,355.070765,1.0293372,54549.812,134561.02,68702.43,50345.2,60386.547,99439.445,37988.734,49539.094,69186.03,64443.965,50424.344,51390.52,63425.8,69297.79,69886.07
258,152.05986,1.1130639,19550.48,54241.445,8673.455,81592.77,34471.49,31004.594,32622.11,38746.742,12026.09,12343.974,12557.685,38703.215,13556.276,17482.27,13749.369
259,251.1508275,1.2275735,0,1629.2203,11194.453,5112.21,8513.969,8343.642,22057.945,2427.28,0,0,0,12282.842,0,0,0
260,152.0598667,1.0463808,17753.965,25866.768,8673.455,40907.67,28880.768,54623.22,32622.11,38746.742,12026.09,12343.974,12557.685,41524.105,13556.276,10751.162,13749.369
261,207.5820411,1.1323564,80560.25,13468.8955,38033.7,25279.498,88063.984,20667.328,27746.78,30523.814,68623.234,17147.137,64018.348,69672.875,93191.2,36272.992,96561.336
262,337.1974308,1.1911603,0,0,0,0,0,0,0,0,0,0,0,0,0,42354.773,0
263,271.0793829,1.196438,0,0,0,0,0,0,0,0,50004.164,13853.212,13575.814,0,0,0,4560.979
264,299.062491,1.0272768,265595.03,357515.16,156343.05,202064.5,184756.94,311418.06,114600.75,225840.97,425113.8,218936.2,403760.16,264948.97,203732.42,227754.02,109128.71
265,302.0700287,1.2036191,0,0,0,0,0,0,0,0,41300.406,23605.064,44843.695,0,46105.617,0,42400.492
266,320.080954,1.2034951,0,0,0,0,0,0,0,0,32723.078,18794.168,38221.977,0,44615.242,0,36890.027
267,342.0625481,1.2069542,0,0,0,0,0,0,0,0,21132.773,12669.391,25688.445,0,29163.312,0,23602.383
268,215.0531249,1.1916637,8087.3887,17742.357,22645.945,55734.492,11756.16,20767.676,49336.035,16143.141,5554.22,7563.15,4649.1455,15215.123,5181.398,0,8118.2783
269,172.0967845,1.2305945,6572.5234,0,21555.076,0,6296.201,0,0,0,0,0,0,2301.363,0,17293.459,0
270,213.1237557,1.1292288,15186.283,0,38660.38,0,0,4013.536,5114.8604,3443.3242,0,0,0,10148.224,0,33977.926,0
271,253.1165486,1.2150731,107780.414,1804.328,214688.14,3891.074,110888.61,2975.556,5478.1294,2885.1191,24125.885,12591.448,20575.04,82829.59,8114.3574,69347.52,18197.57
272,414.1570643,1.0430917,43720.78,9899.931,39214.152,21554.334,47367.94,16584.805,18390.846,26645.795,20040.121,13189.104,27741.695,10792.328,45881.824,41919.188,66773.3
273,281.0516887,1.0584528,29977.934,32252.625,39097.61,44511.56,37359.125,50281.703,52534.176,43672.766,50911.152,88971.516,64949.48,40542.65,12376.127,32656.523,35935.363
274,207.5820303,1.0627491,129103.72,13468.8955,67016.51,25279.498,83399.09,20667.328,27746.78,26656.459,68623.234,17147.137,104357.945,54263.81,62198.266,126937.93,162105.89
275,253.1165511,1.2174001,69452.13,1804.328,137443.62,3891.074,101286.43,2975.556,5478.1294,2885.1191,15542.411,12591.448,21451.738,66568.766,8114.3574,93860.5,14941.425
276,223.0640834,1.0632443,125245.805,147348.11,91038.45,144749.34,183565.77,89385.984,28968.043,91804.32,111684.11,62671.76,186796.33,70787.07,82202.71,508266.25,85110.86
277,279.6029754,1.2581226,0,0,0,0,0,0,0,0,0,0,0,0,0,55000.164,0
278,231.1402774,1.1382459,19798.232,7585.634,152352.25,0,70122.21,8922.277,10506.054,5504.685,5237.8647,4150.651,6531.393,57696.45,0,123700.984,5298.7637
279,614.2733966,1.3073388,2016.9922,19804.463,0,11491.195,22926.48,39815.33,15404.696,51461.105,25008.248,0,53202.47,18293.428,31815.559,13640.359,109968.22
280,205.9876878,1.303581,17055.922,0,54371.51,6937.89,7517.464,0,11295.467,3251.3584,10559.803,19034.219,9131.866,3604.6328,0,25229.775,5378.3677
281,414.1571199,1.1473137,9211.664,0,9415.888,6866.0566,37157.53,15516.966,9755.356,13044.4,2431.8457,11394.615,11889.656,15956.247,19429.812,8972.4795,61200.234
282,576.2096986,1.281105,0,0,0,0,0,0,0,0,0,0,0,0,0,55653.836,0
283,215.1395596,1.2968515,0,57721.066,0,110423.49,0,56831.61,73421.15,80617.55,0,0,0,18664.799,44359.27,0,32999.355
284,600.2578504,1.3418503,0,0,0,0,31452.105,0,0,0,0,0,0,4275.1045,1684.7378,0,2938.4714
285,307.640406,1.3601338,0,0,0,0,18519.271,10911.977,0,1750.8416,0,0,26514.676,1653.2615,139735.11,0,136200.02
286,614.2734232,1.3518702,2016.9922,8178.3916,0,11491.195,12961.749,35079.293,15404.696,17356.871,25716.438,0,49907.64,32349.87,31815.559,8985.0205,108870.57
287,164.0932479,1.3393489,156679.89,155585.98,207072.61,126107.68,280207.12,194614.27,206261.45,177616.69,238708.62,268156.2,222746.19,302105.8,196768.16,116058.57,241301.38
288,614.2734053,1.3544931,2016.9922,53082.684,0,27862.916,35494.08,43278.77,37991.223,33643.914,21674.71,0,59284.797,29074.383,88882.57,14242.512,92904.4
289,160.0758641,1.3453829,6534.8877,14786.583,10560.309,15285.498,10953.607,23678.373,24628.133,23448.092,10520.669,16847.293,10820.951,18971.129,13882.198,9048.537,17903.32
290,199.1079167,1.349465,55592.867,80986.15,156971.95,104979.29,89085.15,79998.85,118332.83,86789.7,83662.71,69393.59,76445.79,93455.71,53443.11,53892.94,70386.83
291,238.0139478,1.1796037,18052.748,39099.414,43752.75,79734.07,45182.242,9846.047,26025.973,8640.282,31086.408,59576.76,88667.484,40258.727,17515.613,13692.828,32642.527
292,247.1294023,1.360148,66454.44,258241.42,0,262235.16,86184.945,244751.42,465544.6,437129.28,261504.73,267263.16,330841.9,76731.82,550428.25,0,504411.1
293,391.6584039,1.5226461,0,0,0,0,0,13417.264,35798.926,19293.756,0,0,0,0,0,0,0
294,170.129186,1.3831853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,236.5845824,1.3886387,0,0,0,0,0,0,0,0,0,0,0,0,0,96545.12,0
296,297.0832566,1.4556513,104849.08,169448.55,161090.72,109464.02,35885.836,149322.9,217752.33,10763.937,28426.137,84903.586,163552.45,109018.375,40575.902,147280.9,170973.97
297,152.1071645,1.439132,0,0,0,0,0,0,1710.8677,27604.145,0,0,0,0,0,62350.25,0
298,166.0864607,1.4385806,0,46509.55,0,75164.77,27791.87,43179.242,57354.293,55555.99,0,0,0,37607.266,25911.707,110996.4,21146.5
299,231.1343447,1.2446527,33624.996,0,32038.93,2978.719,34219.195,0,2833.0774,0,9073.975,3672.1985,6724.7695,25149.082,0,57292.504,6878.6997
300,238.0139574,1.3023696,9321.807,16799.275,28648.246,47765.367,19703.992,25120.47,33335.43,13074.534,17393.266,32316.71,59789.832,8189.1455,19394.768,4656.9126,24400.516
301,371.1020569,1.4922793,116275.92,161774.39,156153.66,129617.836,166023.45,254168.25,39740.992,175142.16,339531.88,126179.945,172955.34,41448.04,52350.582,113906.766,107593.055
302,174.1126658,1.4743862,0,2587.8645,0,50746.06,0,0,57692.316,45583.293,0,0,0,0,0,31841.316,0
303,472.1823179,1.4736453,0,0,0,0,0,0,0,0,0,0,0,0,0,182610.84,0
304,311.1290567,1.4449154,0,0,0,0,0,0,0,0,5772.8403,10295.156,10074.888,0,23609.623,359704.53,23460.379
305,492.2025187,1.4643787,0,0,0,0,0,0,0,0,97092.016,0,104720.89,0,15274.647,0,50951.28
306,490.1932254,1.4741133,0,0,0,0,0,0,0,0,0,0,0,0,0,196520.97,0
307,169.0973464,1.4852778,101254.55,111096.68,193439.5,105235.54,128153.52,131220.22,152421.48,132883.12,119689.06,126311.34,114088.22,137901.81,86212.11,84760.71,103789.04
308,191.9719421,1.6717131,130666.41,100754.96,79902.11,120425.305,95445.8,98115.96,101155.805,68323.5,106446.34,133969.64,103097.76,107469.14,97115.07,100176.93,75086.57
309,319.1773298,1.4941672,0,0,0,0,1707.4854,0,4731.298,20828.85,0,0,0,13310.932,0,0,0
310,350.1220552,1.4984165,0,0,0,0,0,0,0,0,0,0,0,0,0,34555.492,0
311,264.1237448,1.526074,0,0,0,0,0,0,0,0,0,0,0,0,0,44364.195,0
312,297.0832628,1.5366725,87442.8,200966.48,114131.92,61196.77,127923.484,149322.9,200733.28,10763.937,433251.47,135459.19,228667.16,48559.06,40575.902,301073.78,248337.95
313,409.093088,1.5170022,0,0,0,0,0,0,0,0,27278.52,5928.5767,31023.951,0,12185.777,0,11897.742
314,212.0558062,1.5147196,58617,2439.248,27516.91,0,91535.22,12002.481,87543.95,99936.945,67378.05,72373.35,38380.855,74759.94,72730.414,0,22040.87
315,223.0640863,1.5235612,97414.02,241867.8,238613.2,74476.69,197860.34,242685.7,157188.86,70246.02,91763.58,122419.63,244510.7,80316.39,181636.69,42326.32,80264.78
316,328.1400189,1.5181667,32743.947,0,0,1589.2994,41348.7,0,10407.083,0,0,0,0,0,0,1799322.5,0
317,332.1826055,1.5244275,0,54635.28,0,83215.99,0,65612.625,125750.37,11769.778,0,0,0,0,0,0,0
318,261.0875438,1.5215139,0,0,0,0,0,0,0,0,68730.49,31660.592,83408.89,0,35403.098,0,37522.23
319,279.0984247,1.5222363,0,0,0,0,0,0,0,0,519696.03,321966.72,614181.94,0,345754.25,0,358171.8
320,310.1292496,1.5159186,47409.82,0,0,11903.893,54357.426,0,21271.88,2413.7588,0,0,0,3099.2905,0,2237928,0
321,355.0707642,1.5063331,11898.969,117584.01,75093.86,104172.98,255462.66,84312.66,110498.49,296834.56,30182.875,120243.055,142193.8,24545.182,12073.262,42056.652,51867.258
322,281.0517237,1.4369018,54546.402,86540.78,63637.76,81035.94,108088.25,53001.195,69904.055,22890.19,21454.498,82987.984,9659.85,6720.64,35641.12,17449.725,18769.506
323,292.1188531,1.529184,0,0,0,0,0,0,0,0,0,0,0,0,0,111399.29,0
324,614.2736093,1.5491815,2984.8965,38005.027,0,10463.004,19986.617,22687.584,13548.513,14559.746,19091.748,4910.797,32984.062,12237.053,103849.14,22617.74,106359.805
325,227.1031252,1.5396874,15560.877,42950.86,27260.69,77976.39,37773.01,51339.176,114902.266,86448.06,20491.598,11822.075,18902.195,42971.086,22046.355,15532.939,23678.006
326,614.2736734,1.5514423,2984.8965,38005.027,0,8539.61,16292.916,13065.871,16446.1,14559.746,25716.438,5964.525,47922.01,18985.104,102169.055,17275.596,85709.305
327,279.1345855,1.5200738,0,4204.21,0,29338.984,0,0,8355.191,4320.7046,0,0,0,0,0,0,0
328,300.0621606,1.5698987,21584.896,82624.93,96366.836,43452.48,43863.605,91818.836,12063.516,39361.656,211382.9,75758.34,93086.336,54653.77,10113.992,6978.853,14183.475
329,614.273465,1.5295826,2984.8965,38005.027,0,11210.419,10184.261,35079.293,78245.16,14559.746,25716.438,7125.8647,45776.035,23734.39,31815.559,10186.116,52063.14
330,350.1220552,1.5034965,0,0,0,0,0,0,0,0,0,0,0,0,0,16597.35,0
331,356.103129,1.5691316,0,0,0,0,0,0,0,0,35571.918,0,35088.805,0,16187.291,0,9612.08
332,299.0624803,1.669047,1228308.4,377215.12,1285677.1,140653.4,527181.9,554770.2,528154.6,541153.56,527439.8,245746.84,256372.88,523859.4,539458.44,403592,543980.44
333,586.242086,1.6089191,0,0,0,0,28414.197,0,0,0,0,0,0,17829.902,0,0,0
334,600.2581031,1.8252808,29568.266,0,12981.113,0,17996.812,0,0,0,0,0,3019.1235,39123.695,18424.389,6597.46,0
335,391.6585886,1.6610532,0,23922.637,0,12547.169,0,46232,80602.28,93700.48,0,0,0,0,0,0,0
336,199.095374,1.7918707,40033.184,171274.78,25807.37,25148.98,80942.05,73258.28,102409.234,125226.58,36610.793,75232.04,93924.33,99428.65,26060.262,63375.695,21279.816
337,238.0139629,1.5979338,29546.098,41383.547,36127.062,22309.334,30821.945,7989.1875,29606.398,10802.185,82453.41,50660.848,28486.441,35752.523,8156.4316,8344.676,7665.1084
338,220.1184731,1.7102578,79208.25,42442.746,115055,55921.043,112468.8,50182.086,73622.4,74391.164,67511.8,48392.707,54123.945,122735.29,57726.746,119001.74,75850.016
339,300.0621864,1.740093,65925.24,44961.23,69126.18,92927.43,68697.766,93389.22,89023.664,59034.375,39200.703,34559.17,201359.11,83617.37,92293.47,6978.853,14183.475
340,297.0832683,1.7101996,145075.25,427980.44,114045.76,158548.05,211879.97,210624.4,432814.78,295877.28,234553.42,185288.9,18061.754,72617.125,40575.902,13099.129,102162.49
341,614.2735175,1.8855053,43940.195,23529.99,23933.615,9830.876,0,23162.297,17177.79,14992.979,37461.594,40544.12,72444.65,10438.008,59191.215,16772.936,142645.47
342,242.186887,1.782617,0,15006.576,0,25239.746,19848.059,4099.01,48373.168,10715.345,0,0,0,28785.006,0,0,0
343,600.2582372,1.955368,92621.4,10873.275,15860.699,9673.595,69418.94,7323.8013,18010.266,16172.064,15134.54,13088.1045,10438.543,13335.714,15308.283,17943.92,18325.443
