row ID,row m/z,row retention time,6p.mzML Peak area,7p.mzML Peak area,1p.mzML Peak area,4p.mzML Peak area,5p.mzML Peak area,3p.mzML Peak area,2p.mzML Peak area,9p.mzML Peak area,11p.mzML Peak area,8p.mzML Peak area,12p.mzML Peak area,15p.mzML Peak area,10p.mzML Peak area,14p.mzML Peak area,13p.mzML Peak area,18p.mzML Peak area,16p.mzML Peak area,20p.mzML Peak area,17p.mzML Peak area,19p.mzML Peak area
,,,DSM43815,DSM43815,DSM43168,DSM43168,DSM43168,DSM43168,DSM43168,DSM43815,2M254,DSM43815,2M254,2M254,DSM43815,2M254,2M254,CT,CT,CT,CT,CT
3410,365.1366872,15.926869,26664.8,36086.95,0,0,20146.352,39577.938,37789.434,11424.561,34723.76,6204.252,42372.97,17730.605,0,8594.939,76388.25,107440.7,97414.336,105930.19,55995.52,65740.12
3411,826.5143188,16.048325,5247.2446,11273.391,0,38989.43,57639.71,48868.992,33292.105,19593.545,0,15709.616,0,4983.177,50923.336,34821.77,0,0,0,0,0,0
3412,298.6836545,15.9871645,0,52787.836,0,0,0,0,0,6371.3994,0,0,0,0,75629.836,0,0,0,0,0,0,0
3413,824.4749822,15.939015,10307.467,7829.4995,0,12331.827,27470.633,41501.348,40721.234,0,0,7473.371,0,0,198770,0,0,0,0,0,0,0
3414,386.3013001,15.931956,0,0,0,0,66269.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,824.5086948,15.946515,49739.895,96716.73,285567.9,87538.39,433383.1,275352.94,501094.53,463984.34,36590.938,289592.44,55419.45,120404.71,395116.22,189576.23,53467.336,0,21829.137,0,0,0
3416,846.4541079,15.939393,11824.14,8726.217,0,10618.054,0,28150.273,75034.05,0,7395.509,7423.754,0,0,162913.98,0,0,0,0,0,0,0
3417,542.3227453,16.02737,42922.91,36348.418,13575.002,48716.11,42372.094,32920.42,37074.992,34470.145,21494.68,29217.729,32037.654,47448.945,31655.613,42997.617,24316.54,98271.664,72985.05,183072.98,301195.16,285653.8
3418,824.4767636,15.950796,10307.467,9093.8,0,12331.827,27470.633,22628.234,103676.74,0,0,7473.371,0,0,102919.8,0,0,0,0,0,0,0
3419,398.741959,15.785298,6403.3047,22451.086,8308.366,46528.125,37731.72,34949.758,76877.625,45111.85,0,21072.92,0,0,36954.016,4981.55,0,0,0,0,0,0
3420,425.7650117,15.916611,0,0,0,0,73559.94,0,0,0,0,0,0,0,0,6624.746,0,0,0,0,0,0
3421,454.7866463,15.940325,0,18920.816,71046.52,165372.3,703062,70511.26,82280.51,78597.805,81991.64,41656.73,60966.926,186161.12,377254.3,386558.4,130690.38,0,0,0,0,0
3422,395.2777001,15.971344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9888.548,24644.232,12865.291,8768.349,16973.29
3423,454.7866573,15.9475355,0,18920.816,115523.6,74044.06,151061.56,28014.492,253562.94,29840.61,83687.91,41656.73,59304.62,38616.85,126389.695,77084.13,137410.84,0,0,0,0,0
3424,796.4770787,15.799352,3485.6582,29123.215,9154.602,24702.365,23733.87,23437.066,0,14581.789,0,20662.252,0,0,18390.572,0,0,0,0,0,0,0
3425,296.2590545,15.825891,0,5809.384,15725.625,8364.564,20590.322,23165.309,22218.744,3488.9758,6670.7446,5811.608,16418.326,9901.977,35931.832,15177.768,6530.806,7072.805,25219.918,15607.647,24194.023,10353.21
3426,810.4931912,15.957498,43720.4,126862.15,56372.64,114468.92,137333.81,70301.63,107525.71,51346.457,4206.237,124528.99,5375.422,31679.475,193415.61,58088.93,21350.375,0,0,0,0,0
3427,405.7499468,15.954198,181877.94,87224.45,0,299540.3,325827.6,459096.44,275539.9,159359.89,18658.408,44680.457,12571.743,36967.188,372569.53,85184.06,28285.922,0,0,0,0,0
3428,412.7579337,16.058214,387728.72,166724.7,667880,1295117.1,911544.2,2070778.9,1582950.5,1189862.2,205580.08,197622.03,328614.88,253102.56,1478827.4,664790.4,380070.47,0,67315.86,0,0,0
3429,226.2171722,15.985091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,810.4931886,15.991977,44151.984,60421.332,0,45772.227,54511.312,44375.715,56839.258,200355.33,4943.7334,0,0,31245.492,127411.78,26577.785,22670.773,0,0,0,0,0
3431,478.2937293,15.992417,7634.1235,22600.318,141400.22,85004.07,60914.79,95544.32,139035.19,50589.812,8602.575,100180.27,6447.5566,37706.586,13066.358,55623.72,0,137899.73,170540.83,63451.938,136369.72,64594.06
3432,521.343415,16.03715,178900.52,169394.48,305828.2,256165.84,49877.24,312875.56,124923.01,300882.6,82872.45,171789.62,148135.84,89817.055,195588.2,189907.98,124567.78,524450,928167.75,666279.6,562449.4,768855.3
3433,406.251458,16.021679,70323.43,116461.09,61277.28,50617.21,152622.7,217592.53,41286.117,113614.71,0,130550.77,0,14562.557,168296.45,28063.68,0,0,0,0,0,0
3434,405.7500009,15.996405,148215.06,560251.5,168252.77,355290.62,131929.22,459096.44,559852.8,656445.1,12404.785,595560,31499.559,93944.586,358879.72,269580.56,63491.473,0,0,0,0,0
3435,846.4540926,15.946969,11824.14,8726.217,0,10618.054,0,18553.865,24817.6,0,7395.509,7423.754,0,0,21276.445,0,0,0,0,0,0,0
3436,365.1366865,15.935153,26664.8,25949,0,0,20146.352,29755.166,23565.158,11424.561,168939.83,6204.252,48654.824,6860.077,0,8594.939,12555.24,0,18193.982,17167.21,31114.031,66555.805
3437,279.2323734,15.821577,53512.45,144503.86,118200.65,80186.164,191784.14,148465.5,90920.484,147681.2,126810.164,78637.41,31109.324,120885.81,233765.69,139787.16,48445.305,46581.887,44079.54,83831.6,148475.11,139768.81
3438,824.508738,16.031786,47578.645,89452.016,32934.65,302365,449406.66,408654.97,132957.36,85478.22,35693.848,131733.83,30314.332,92806.95,395116.22,348565.3,38783.492,0,10435.281,0,0,0
3439,319.197081,16.010384,0,0,0,0,0,0,0,0,0,0,0,0,13294.615,0,0,0,0,0,0,0
3440,826.5144175,16.025251,5247.2446,11273.391,50189.625,95826.82,124436.41,17614.105,47227.805,19593.545,0,15709.616,0,4983.177,53981.78,40039.703,0,0,0,0,0,0
3441,365.233127,16.018917,0,0,0,0,0,0,0,0,29434.217,0,25311.447,35341.234,0,95432.98,22228.129,0,0,0,0,0
3442,810.4931912,16.0079,98023.89,203122.88,70213.336,147950.38,238989.86,70715.76,48271.277,40771.492,4943.7334,79098.8,0,23630.783,125183.29,74591.125,8259.825,0,0,0,0,0
3443,226.2171765,15.995447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,521.3436078,16.022036,304114.22,355079.4,464182.34,346858.53,277435,119132.44,259508.42,85136.914,215946.95,366438.3,162147.36,196487.17,209813.75,357692.4,188369.38,979519.25,338942.62,718562.5,263373.53,762511.75
3445,520.3410189,16.02811,628187,725500.1,1574841.6,310197.16,963872.6,1073679.1,880788.7,425207.12,613571,1260962.8,561945.7,692984.3,718728.06,1190397.5,677394.9,3413273.2,1125853.6,2514287.5,364606.25,2669508.2
3446,295.2274276,16.217892,164452.27,121728.15,199023.94,89885.37,91521.07,84787.96,124085.234,99136.43,147176.88,99196.414,164026.92,54386.83,338278.1,46315.895,58268.973,181456.25,229430.2,186705.81,143315.88,177332.33
3447,542.3226564,16.037876,40939.188,42328.246,53473.71,46665.863,43044.07,47717.55,42350.52,47084.812,36274.54,55556.93,29880.543,48992.9,31655.613,66610.234,22258.764,262803.6,352386.2,261560.53,37026.914,283214.6
3448,386.3012547,16.040192,0,0,0,0,113584.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,386.8029009,16.040192,0,0,0,0,49372.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,771.5952277,16.040192,0,0,0,0,42707.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,522.3462311,16.049288,25003.92,32048.945,40296.176,36625.043,35714.04,40669.33,42532.668,38486.95,12324.428,51746.156,17216.434,31325.176,26305.469,46301.844,9099.841,162372.23,215627.08,91670.29,41824.605,124963.05
3452,543.3262684,16.05102,3922.7605,0,0,0,0,0,0,0,0,4219.6123,0,0,0,4971.754,0,66200.83,95627.36,40102.28,82044.66,45649.516
3453,279.6474786,16.053299,6063.4346,0,7940.0728,7883.6284,6613.99,6278.658,8212.627,5584.456,3468.0713,5929.7373,0,6502.0864,0,10488.3545,0,55460.527,82710.28,39732.773,69976.09,37197.4
3454,1039.67565,16.052155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5495.6953,24728.465,0,17544.473,3670.9075
3455,826.5142677,16.047455,5247.2446,11273.391,0,70922.06,57639.71,35413.438,68355.25,19593.545,0,15709.616,0,4983.177,112634.71,34821.77,0,0,0,0,0,0
3456,522.3460484,16.056261,25003.92,32048.945,10927.75,29018.541,35714.04,38416.875,44259.56,29320.691,12324.428,26831.98,17216.434,31325.176,26305.469,32571.742,9099.841,48612.09,33314.297,94009.4,147377.52,124446.32
3457,539.3144332,16.04902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12260.655,11663.75,4880.147,14244.174,7192.1855
3458,412.7578821,16.056677,773036.6,750523.3,1506013.6,2578934.8,1925834.8,2907556.8,2531238.2,1302267,309860.44,995819.25,384569.72,881816.2,2544045,1363046.9,547707.44,0,58425.277,0,0,0
3459,495.286448,16.122887,0,0,3726.9146,0,32700.39,0,0,0,22531.777,0,21700.45,25200.18,0,40066.64,24984.807,0,0,0,0,0
3460,413.7600888,16.05466,31961.58,56714.125,169279.22,308878.2,88744.51,353224.22,305364.16,78747.15,0,24938.998,0,75008.93,177687.06,154391.5,4968.303,0,0,0,0,0
3461,824.5087968,16.059315,67880.766,199175.48,167854.81,777784.3,169981.78,273583.4,428355.06,172639.86,49099.51,158935.12,26043.086,21582.764,1022171.2,208536.86,236982.16,0,10435.281,0,0,0
3462,413.2588766,16.059244,301265.72,84266.24,434770.97,1244661.8,934346.25,1014517.2,468033.75,444806.44,88303,471622.72,145640.84,288667.9,682429.3,589835.56,190799.08,0,7361.1904,0,0,0
3463,413.759985,16.060587,31961.58,56714.125,113007.6,192027.47,143536.56,361034.88,229299.66,76423.086,0,24938.998,0,75008.93,154000.98,97501.56,4968.303,0,0,0,0,0
3464,822.5133882,16.063301,0,0,0,26969.912,57820.33,17495.7,10700.178,0,0,0,0,0,15523.581,9634.466,0,0,0,0,0,0
3465,822.5137539,16.071615,0,0,0,17444.06,43052.094,16121.027,9796.521,0,0,0,0,0,38499.21,9634.466,0,0,0,0,0,0
3466,411.7607933,16.075102,0,0,20393.896,143534.83,64911.57,157033.81,21643.426,0,0,7429.398,0,0,27908.297,7626.09,0,0,0,0,0,0
3467,179.1432805,16.10374,2976.7173,27194.582,13919.977,13470.572,0,5997.6514,11716.05,14933.186,0,5443.3384,0,0,32717.5,4024.849,0,3494.1157,11232.027,0,11911.318,0
3468,810.4931072,16.079937,59642.76,116156.01,33704.78,138933.92,97750.29,52128.12,119347,82711.14,4943.7334,183583.77,5473.102,64317.25,179763.02,53758.703,8259.825,0,0,0,0,0
3469,824.508908,16.086441,81062.336,348420.8,97072.43,302365,1009563.7,314560.25,232814.81,163021.28,45852.77,329086.94,69915.46,51066.477,395116.22,297035.28,38783.492,0,10435.281,0,0,0
3470,277.2167767,16.101294,225745.89,66837.695,176073.12,262918.44,268919.72,288684.78,266870.72,190924.05,192337.1,166972.45,176272.66,174505.38,212006.62,241020.12,118098.95,233008.25,288596.5,162940.67,136762.75,165524.11
3471,317.2094889,16.105661,20631.668,61521.598,22976.652,19657.844,4473.446,6687.8125,13991.984,31396.209,16673.258,24081.238,12447.631,13187.84,56538.586,19416.566,10160.372,26154.957,33087.184,21089.979,34226.523,19677.58
3472,277.2167647,16.110483,143714.55,357393.75,127125.46,238262.6,131557.48,217334.1,161350.98,119874,226127.16,141771.47,188504.69,127087.266,327195.2,135878.11,90909.64,200659.4,321392.56,163831.62,148982.11,280256.6
3473,411.7608604,16.075464,0,0,20393.896,54822.92,56671.207,99015.52,128761.48,0,0,7429.398,0,0,77150.625,7626.09,0,0,0,0,0,0
3474,846.4903315,16.074055,7270.6465,0,0,21038.43,53901.688,9922.892,12609.298,7368.0117,0,0,0,5576.9414,26172.662,29422.762,0,0,0,0,0,0
3475,846.4904084,16.07961,7270.6465,0,0,38416.867,19595.375,51538.367,10923.884,7368.0117,0,0,0,5576.9414,43275.164,30438.086,0,0,0,0,0,0
3476,295.2274181,16.235416,181642.19,144043.14,219166.44,113859.03,104880.71,101104.805,143463.19,137066.58,160022.61,116275.04,169146.73,67898.89,406332.56,59911.355,63435.883,201898.97,254222.56,206596.75,165286.19,189774.83
3477,826.5138881,16.060028,5247.2446,11273.391,0,11290.5625,57639.71,33737.21,36166.95,19593.545,0,15709.616,0,4983.177,50923.336,34821.77,0,0,0,0,0,0
3478,298.2750003,16.175577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,496.3407147,16.326878,12168.4,34154.383,43082.43,27636.309,53070.004,38398.758,22134.69,18741.164,14824.956,29281.174,22753.139,19813.895,24811.74,25620.967,13001.969,61040.586,35379.625,27477.209,134777.2,118433.32
3480,810.4930344,16.02558,44151.984,127184.15,0,79206.87,111785.13,49308.727,64514.535,91673.984,4943.7334,0,5473.102,17861.582,127411.78,19156.295,8259.825,0,0,0,0,0
3481,179.1432765,16.113571,2976.7173,28967.514,13919.977,13470.572,0,5997.6514,11716.05,14933.186,0,5443.3384,0,0,112815.86,4024.849,0,3494.1157,11232.027,0,11911.318,0
3482,317.2094915,16.113493,22491.092,63468.113,24508.203,21330.51,4473.446,6687.8125,13991.984,32998.37,16673.258,14392.685,12447.631,13187.84,152445.77,21347.934,10160.372,27807.834,34832.406,21089.979,36429.055,21294.436
3483,824.5086839,16.123632,87416.25,181627.14,259395.97,566043.56,336865.28,262790.94,302179.72,123781.43,22940.828,273211.7,10689.227,131488.25,578813.75,169668.83,26232.072,0,10435.281,0,0,0
3484,824.473572,15.992422,10307.467,6788.935,0,12331.827,0,22628.234,15038.717,0,0,7473.371,0,0,47061.047,0,0,0,0,0,0,0
3485,295.2274067,16.192177,181642.19,239321.22,59261.25,143777.47,104880.71,101104.805,147738.23,71999.94,160022.61,179771.6,169146.73,67898.89,401125.72,133511.75,63435.883,201898.97,254222.56,211027.84,165286.19,189774.83
3486,495.2864636,16.213789,0,0,3726.9146,0,25755.938,0,0,0,24851.492,0,37726.31,9663.714,0,16613.842,33155.707,0,0,0,0,0
3487,276.2330623,16.255276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488,454.293661,16.195112,0,3719.67,19290.16,19009.38,20184.656,18346.45,26609.855,37319.336,0,51913.383,0,0,0,6414.77,0,0,0,0,0,0
3489,846.4540516,15.983409,11824.14,10448.074,0,10618.054,0,18553.865,56432.535,0,7395.509,7423.754,0,0,25312.832,0,0,0,0,0,0,0
3490,412.757956,16.077461,416578.2,174195.97,979997.75,1295117.1,911544.2,1452535.8,1049588.4,883367.1,235830.39,192923.3,252260.08,253102.56,1478827.4,752219.2,457791.84,0,82479.805,0,0,0
3491,495.2865471,16.179958,0,0,3726.9146,0,25755.938,0,0,0,43517.29,0,94581.7,23264.732,0,54858.133,23361.309,0,0,0,0,0
3492,296.2593243,16.154993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,214.2171313,16.165392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,306.2801462,16.155064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.5376,35840.7,0,27007.326,0
3495,495.2864296,16.225355,0,0,3726.9146,0,25755.938,0,0,0,19916.797,0,37726.31,59794.715,0,16613.842,33155.707,0,0,0,0,0
3496,454.2936361,16.283321,0,3719.67,28192.457,8055.009,21128.018,10349.004,11701.747,20949.965,0,14241.369,0,5252.749,0,13778.708,0,0,0,0,0,0
3497,279.2322948,16.205385,58295.977,38739.4,86354.91,72942.16,93861.33,104678.07,80668.12,39050.297,61837.887,23740.47,45554.914,63823.96,47538.67,100741.27,24256.078,126254.32,112019.31,79748.31,143666.39,106311.77
3498,810.4930713,16.180265,44151.984,18367.055,92876.8,19467.436,98916.88,90117.016,68640.71,56574.547,5380.0273,67082.22,5473.102,28656.246,56595.406,71469.984,7145.4277,0,0,0,0,0
3499,318.2413813,16.223246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,296.2592982,16.211996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,295.2274186,16.235563,58443.51,138966.22,233135.81,120755.836,264532.8,264969.56,130581.375,137066.58,109748,83529.516,167408.22,174857.75,700086.56,73123.58,59567.234,245165.1,92295.91,192146.58,165286.19,188890.56
3502,496.3407222,16.380857,63358.715,64353.734,190288.5,20401.385,64138.582,110187.1,21343.254,85208.625,57409.293,35196.02,48704.13,51824.5,110296.26,118178.805,47770.438,176325.22,267952.47,186812.75,221434.7,144433.92
3503,298.2749703,16.404161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,277.2167672,16.24888,123643.27,188723.48,133448.16,116561.086,107802.77,110888.46,161350.98,138775.17,77387.53,191162.55,74313.22,68054.38,898724.94,111248.28,68571.875,122478.3,183892.17,95314.56,263421.28,95881.46
3505,824.5087046,16.206036,194849.36,89452.016,152266.19,559745.25,32793.645,215171.8,203956.86,93307.875,27076.395,135242.14,30314.332,127303.11,165626.52,158139.5,36803.332,0,10435.281,0,0,0
3506,826.5143646,16.08946,5247.2446,7442.4243,0,38989.43,52801.15,26618.953,36166.95,38584.703,0,0,0,4983.177,50923.336,34821.77,0,0,0,0,0,0
3507,405.7500361,16.128029,48754.246,56033.227,114414.305,190159.86,47574.043,167022.8,146440.53,107917.01,3593.9019,75662.69,11198.742,70894.125,208289.92,93141.44,39870.613,0,0,0,0,0
3508,386.3013044,16.28699,0,0,0,0,26248.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,298.2749919,16.288456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,496.3406917,16.333788,110899.7,65415.094,23997.07,47626.195,36092.78,189280.61,206427.33,43670.305,91613.95,37613.945,82700.7,31936.078,56724.305,33947.652,62517.734,258351.5,298596.28,202696.36,124125.39,248369.97
3511,276.2330589,16.29965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,495.2864793,16.269594,0,0,3726.9146,0,4111.407,0,0,0,49682.305,0,18768.73,31057.424,0,92716.3,111548.484,0,0,0,0,0
3513,616.3476623,16.315737,0,0,0,0,0,0,0,0,0,0,0,0,11479.013,0,0,23920.096,45818.645,12069.709,46489.504,20126.85
3514,454.2936476,16.433378,0,10292.49,14569.901,35169.664,15962.31,77839.42,158939.56,39665.637,0,33451.703,0,31757.576,0,31487.637,0,0,6852.567,0,3304.68,0
3515,824.5089001,16.144478,0,0,101400.016,0,156640.16,47745.11,302179.72,75566.32,24668.842,111188.2,44088.836,89389.82,129130.05,72500.14,29709.035,0,16848.18,0,0,0
3516,846.4541285,16.238358,0,14011.905,0,0,0,0,6746.9736,0,0,0,0,0,45813.754,0,0,0,0,0,0,0
3517,500.7916091,16.360226,0,0,0,0,0,0,0,0,0,0,0,0,195926.28,0,0,0,0,0,0,0
3518,824.4722,16.275433,0,6788.935,0,0,0,0,8293.895,0,0,0,0,0,42025.812,0,0,0,0,0,0,0
3519,1000.575478,16.360226,0,0,0,0,0,0,0,0,0,0,0,0,45757.76,0,0,0,0,0,0,0
3520,810.4928909,16.238531,19626.137,0,27271.49,9188.413,23850.576,21792.732,36257.31,21233.938,0,37405.31,0,15050.692,23815.639,20219.727,0,0,0,0,0,0
3521,496.3407382,16.3984,183958.77,142278.12,40681.938,125629.78,122948.164,24825.773,317894.66,179893,216531.8,159425.81,175102.73,107617.19,132701.03,186565.1,65424.133,57356.12,407323.16,261271.78,374676.62,439241.78
3522,295.2273778,16.368055,220807,101237.36,66830.3,78706.586,31504.71,78154.72,81343.22,64309.375,88363.37,150714.58,52072.242,67898.89,154896.39,74303.98,62514.09,67809.57,318612.47,65443.676,294747.03,113704.43
3523,451.3418611,16.37778,0,9622.158,0,0,0,0,0,14294.51,0,7530.3447,0,0,37747.03,0,0,0,0,0,0,0
3524,493.7838666,16.392721,0,0,0,0,0,0,0,0,0,0,0,0,35173.055,0,0,0,0,0,0,0
3525,295.2274039,16.246302,114433.055,144043.14,154687.12,113859.03,104880.71,101104.805,137660.34,39167.535,100115.42,116275.04,86869.22,67898.89,406332.56,59911.355,63435.883,135561.36,167420.2,121384.09,158518.34,105109.195
3526,277.2167338,16.398752,104834.625,141441.27,157281.45,171199.5,156257.98,158724.89,176338.97,118261.15,123513.695,135048.77,109503.54,111112.66,375132.44,142794.48,74344.164,149444.7,155843.9,138753.94,186483.9,124921.57
3527,767.4139041,16.41164,0,0,0,0,0,0,0,0,27056.809,31565.518,17594.46,0,0,0,0,0,0,0,0,0
3528,497.3440903,16.503925,49495.973,19955.428,37098.242,22425.947,32762.271,30079.26,39077.62,0,23324.715,0,24755.422,18408.37,32607.484,34518.13,15988.555,73037.06,76708.54,41984.617,63156.918,142704.06
3529,789.3961351,16.411892,0,0,0,0,0,0,0,0,15358.48,0,18029.43,0,0,0,0,0,0,0,0,0
3530,317.2094678,16.434193,13745.594,22068.588,18245.498,10178.19,13184.519,0,19372.457,18054.826,8570.996,19265.691,0,5075.353,54892.42,19823.191,0,28323.426,51563.508,21833.469,41489.05,18871.871
3531,320.257023,16.42209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,298.2749663,16.502743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,810.4930817,16.260574,5136.9893,14370.599,22314.664,47452.695,52545.266,49783.027,16880.736,13437.934,0,0,0,9246.569,28333.55,20219.727,0,0,0,0,0,0
3534,317.2094598,16.43445,13745.594,22068.588,18245.498,10178.19,13184.519,0,20375.615,18054.826,8570.996,17380.035,3311.9473,5075.353,19619.543,18229.422,0,33377.746,49646.688,21833.469,48076.895,18871.871
3535,789.3961351,16.423023,0,0,0,0,0,0,0,0,15358.48,0,18028.236,0,0,0,0,0,0,0,0,0
3536,193.1591028,16.397314,0,0,0,0,0,0,0,0,0,6538.713,0,0,0,0,0,13297.273,18425.48,0,26765.992,0
3537,824.5085171,16.30992,11194.033,23275.768,72600.81,15325.068,34020.64,224271.4,156377.8,20945.002,6673.177,68995.78,7750.5664,70099.3,85136.68,31204.43,10487.827,0,0,0,0,0
3538,767.4139737,16.439005,0,0,0,0,0,0,0,0,22529.746,13456.028,19025.738,0,0,0,0,0,0,0,0,0
3539,298.2749459,16.495922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,495.286499,16.318203,0,0,3726.9146,0,4111.407,0,0,0,21312.566,0,47094.63,16538.217,0,15291.655,33155.707,0,0,0,0,0
3541,320.2570465,16.49792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,277.2167182,16.479538,136563.38,145814.84,87309.09,26617.025,45774.56,189700.73,139023.23,76561.836,67934.92,111891.72,149201.03,78491.28,256842.95,109181.13,75211.44,149444.7,160974.23,170486.8,123926.484,140111.28
3543,454.7858832,16.526274,0,0,0,0,11392.819,0,0,0,0,0,0,0,98079.99,0,0,0,0,0,0,0
3544,491.7867437,16.502632,0,0,0,0,0,0,0,0,0,0,0,0,21907.44,0,0,0,0,0,0,0
3545,500.7916536,16.502632,0,0,0,0,0,0,0,0,0,0,0,0,138235.64,0,0,0,0,0,0,0
3546,308.295724,16.672102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,824.5086063,16.352203,11194.033,15813.307,33638.613,73905.18,36127.137,25255.37,13944.223,20945.002,0,27703.828,0,13481.412,41941.543,15249.6875,16646.541,0,0,0,0,0
3548,320.2570518,16.656036,0,0,0,0,0,0,0,0,3597.67,0,0,0,0,0,0,0,0,0,0,13285.015
3549,276.2330564,16.510632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,497.3438593,16.594128,71483.4,142857.69,113550.945,100062.91,261281.84,65059.92,82763.46,35035.168,49358.87,36781.676,53862.367,298716.66,55041.355,84953.86,33266.22,48554.363,757551.06,128983.484,300720.84,37299.562
3551,454.2936573,16.604033,8528.954,33941.414,243487.5,104315.38,95322.27,119766.61,34077.12,63221.992,12236.577,139572.44,12560.6,53070.29,11249.725,65458.45,8375.962,59490.055,75858.54,36364.105,44576.637,32175.63
3552,295.2274147,16.60467,60852.594,99038.61,105307.6,15599.223,66892.78,94028.2,105219.29,96903.74,53522.727,22241.078,61446.773,44945.91,301559.34,31442.07,26816.182,187006.45,113518.16,43614.8,106320.97,66200.414
3553,803.4119541,16.657574,0,0,0,0,4215.4717,0,0,0,19643.484,0,43222.13,0,0,15225.85,13760.037,0,0,0,0,0
3554,619.2872622,16.586271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31450.105,58344.88,3576.6914,51641.594,6739.76
3555,496.3410645,16.77137,612575,534314.94,1146978.5,779548.7,1504703.8,924337.9,521258.62,191078.66,600204.25,594439.25,530666.9,745320.44,687742.56,1005580.1,437006.47,1170346.4,718051.4,557682.3,1687801.5,1282448
3556,298.2749851,16.643633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,495.2865651,16.48971,0,0,0,0,0,0,0,0,48646.207,0,8317.679,6510.377,0,23445.59,27409.867,0,0,0,0,0
3558,412.757823,16.605772,30615.76,9005.107,54200.996,44385.547,494819.3,82454.52,52431.09,49799.95,0,16231.435,0,95334.14,42902.047,135569.1,3420.6172,0,0,0,0,0
3559,252.2326335,16.785791,37048,0,25340.016,42741.4,5925.761,36627.16,0,10192.736,27296.043,14507.48,10052.82,29205.312,11625.59,7739.3047,64763.96,22002.291,35133.008,37676.75,38208.11,65242.207
3560,252.2326355,16.824139,39658.723,0,32888.47,42741.4,5925.761,36627.16,0,10192.736,30117.525,14507.48,10052.82,29205.312,11625.59,7739.3047,64763.96,25837.637,38892.28,40402.055,13571.699,68645.37
3561,399.2512831,16.618202,20295.266,17959.879,19532.738,15518.012,12608.77,8288.174,18657.75,17833.04,15115.725,0,14812.032,15651.735,10842.999,16191.815,16160.383,21158.385,12925.781,6524.928,21663.594,5177.7837
3562,235.2062971,16.685343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,454.2936811,16.719587,8528.954,28880.098,120594.164,77252.71,79078.6,83464.1,100532.4,15128.564,12236.577,108123.02,12560.6,41054.71,11249.725,73391.01,8375.962,59490.055,36208.848,38035.14,44576.637,32175.63
3564,809.5709586,16.633478,0,0,0,2844.7896,4023.543,0,0,0,0,0,0,4458.4565,0,11316.207,0,0,0,0,0,0
3565,298.6835117,16.524853,0,30724.127,0,0,0,0,0,0,0,0,0,0,14073.27,0,0,0,0,0,0,0
3566,405.2891338,16.634624,0,0,0,5466.9546,80018.29,22040.088,0,0,0,0,0,76378.195,0,120041.85,0,0,0,0,0,0
3567,579.2942513,16.61551,0,5190.849,27827.645,14234.041,17990.482,13013.338,11470.525,12885.181,0,0,0,13480.523,5558.6772,23427.688,0,110733.13,40626.887,44452.258,103526.3,74234.74
3568,496.3408599,16.672642,280854.38,534314.94,425177,368486.9,1544944.2,604094.75,312098.6,487324.5,213642.34,1874373.8,557223.56,432407.3,121618.836,1474903.8,107021.61,1170346.4,464427.8,557682.3,1781826.5,567715.1
3569,461.7946381,16.642738,0,0,0,0,166236.81,0,12019.284,0,0,0,0,0,81655.93,22562.957,0,0,0,0,0,0
